Fecha del HC,Turno,Crcy,Fecha Nacimiento,Edad,Genero,Estado Civil,Hijos,Fecha de ingreso,Antigüedad,Lugar de nacimiento,Escolaridad
2/26/2019,TURNO 04,MXN,2/23/1995,24,Male,Single,0,5/8/2013,5.8,CD JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,3/20/1977,42,Male,Marr.,0,9/7/2017,1.5,FRESNILLO,Secundaria
2/26/2019,TURNO 05,MXN,9/18/1977,41.5,Male,Marr.,2,5/13/2013,5.8,TORREON COAH,Bachillerato generál
2/26/2019,TURNO 03,MXN,1/11/1992,27.1,Male,Single,0,5/13/2013,5.8,MATAMOROS,Bachillerato generál
2/26/2019,TURNO 01,MXN,6/12/1994,24.7,Male,SigOth,1,5/13/2013,5.8,CD JUAREZ,Secundaria
2/26/2019,TURNO 02,MXN,3/23/1989,30,Male,Single,0,5/13/2013,5.8,CD JUAREZ,Secundaria
2/26/2019,TURNO 01,MXN,11/12/1974,44.3,Male,Single,0,5/15/2013,5.8,MEXICO D.F,Bachillerato generál
2/26/2019,TURNO 02,MXN,12/7/1987,31.2,Female,Single,0,5/15/2013,5.8,VERACRUZ,Carrera técnica
2/26/2019,TURNO 02,MXN,6/26/1993,25.7,Male,Single,0,5/15/2013,5.8,EL TEPACHE,Secundaria
2/26/2019,TURNO 02,MXN,10/17/1971,47.4,Male,Marr.,3,5/15/2013,5.8,JUAREZ,Universidad
2/26/2019,TURNO 02,MXN,10/3/1984,34.4,Female,Marr.,4,5/15/2013,5.8,CHIAPAS,Secundaria
2/26/2019,TURNO 04,MXN,1/10/1994,25.1,Male,Marr.,0,5/15/2013,5.8,TUXTEPEC,Universidad
2/26/2019,TURNO 04,MXN,2/1/1985,34.1,Male,Marr.,0,5/15/2013,5.8,FCO I MADERO COAH,Bachillerato generál
2/26/2019,TURNO 02,MXN,5/17/1967,51.8,Male,Marr.,3,5/15/2013,5.8,TORREON COAH,Bachillerato generál
2/26/2019,TURNO 02,MXN,2/15/1972,47.1,Male,Marr.,2,5/22/2013,5.8,MONTERREY,Bachillerato generál
2/26/2019,ADMINIST,MXN,7/31/1995,23.6,Female,Single,0,9/7/2017,1.5,CIUDAD JUAREZ,Carrera técnica
2/26/2019,TURNO 01,MXN,12/23/1993,25.2,Female,Single,0,5/22/2013,5.8,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,12/5/1990,28.2,Male,Single,0,5/22/2013,5.8,CHIHUAHUA,Universidad
2/26/2019,TURNO 01,MXN,10/25/1987,31.4,Female,Single,1,5/22/2013,5.8,JUAREZ,Bachillerato generál
2/26/2019,TURNO 05,MXN,3/13/1992,27,Male,Marr.,2,11/30/2017,1.2,JUAREZ,Secundaria
2/26/2019,TURNO 01,MXN,11/16/1994,24.3,Male,Single,1,6/3/2013,5.7,FRESNILLO,Universidad
2/26/2019,TURNO 02,MXN,10/19/1980,38.4,Male,Single,1,6/3/2013,5.7,COSAMALOAPAN,Bachillerato generál
2/26/2019,TURNO 04,MXN,3/4/1973,46,Female,Div.,2,6/5/2013,5.7,MARTINEZ DE LA TORRE,Secundaria
2/26/2019,TURNO 03,MXN,12/26/1988,30.2,Male,Marr.,2,6/5/2013,5.7,"GPE Y CALVO, CHIH.",Secundaria
2/26/2019,TURNO 05,MXN,2/21/1992,27,Female,Marr.,3,6/10/2013,5.7,TOLUCA,Bachillerato generál
2/26/2019,TURNO 01,MXN,1/18/1961,58.1,Male,Marr.,1,6/10/2013,5.7,TORREON,Secundaria
2/26/2019,TURNO 04,MXN,9/11/1986,32.5,Male,Marr.,0,6/12/2013,5.7,VERACRUZ,Universidad
2/26/2019,TURNO 01,MXN,8/14/1985,33.6,Male,Marr.,2,6/12/2013,5.7,COAHUILA,Carrera técnica
2/26/2019,TURNO 01,MXN,6/30/1993,25.7,Male,Single,0,6/19/2013,5.7,MINATITLAN,Bachillerato generál
2/26/2019,TURNO 04,MXN,5/5/1993,25.8,Male,SigOth,1,6/19/2013,5.7,JUAREZ,Universidad
2/26/2019,TURNO 02,MXN,6/16/1980,38.7,Male,SigOth,4,6/19/2013,5.7,CUENCAME,Secundaria
2/26/2019,TURNO 04,MXN,10/23/1968,50.4,Male,Marr.,1,6/19/2013,5.7,LUIS MOYA,Bachillerato generál
2/26/2019,TURNO 02,MXN,8/7/1976,42.6,Male,SigOth,1,6/19/2013,5.7,PARRAL,Secundaria
2/26/2019,ADMINIST,MXN,10/23/1991,27.4,Female,Marr.,0,6/26/2013,5.7,JUAREZ,Carrera técnica
2/26/2019,TURNO 05,MXN,11/7/1988,30.3,Female,Single,2,7/3/2013,5.7,JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,12/28/1993,25.2,Male,Single,0,7/3/2013,5.7,PUEBLA PUE,Bachillerato generál
2/26/2019,TURNO 04,MXN,3/13/1988,31,Female,Marr.,1,7/3/2013,5.7,CIUDAD JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,8/22/1973,45.5,Male,SigOth,2,7/3/2013,5.7,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,1/14/1995,24.1,Male,SigOth,1,7/3/2013,5.7,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,ADMINIST,MXN,1/28/1993,26.1,Female,Single,0,7/3/2013,5.7,CD JUAREZ CHIH,Universidad
2/26/2019,TURNO 04,MXN,4/6/1992,26.9,Female,Single,0,7/15/2013,5.6,CD JUAREZ,Universidad
2/26/2019,TURNO 04,MXN,8/18/1994,24.5,Female,Single,0,7/15/2013,5.6,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,7/13/1970,48.7,Male,Marr.,3,7/15/2013,5.6,GUATIMAPE,Bachillerato generál
2/26/2019,TURNO 03,MXN,9/23/1994,24.4,Male,Single,0,7/15/2013,5.6,"CD. JUAREZ, CHIH",Secundaria
2/26/2019,TURNO 05,MXN,6/22/1979,39.7,Male,Marr.,4,7/15/2013,5.6,JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,11/20/1983,35.3,Female,Marr.,3,7/15/2013,5.6,SAN PEDRO VALPARAISO,Bachillerato generál
2/26/2019,TURNO 04,MXN,1/9/1993,26.1,Female,Marr.,2,7/15/2013,5.6,DELICIAS,Secundaria
2/26/2019,TURNO 03,MXN,4/23/1987,31.9,Male,Marr.,1,7/15/2013,5.6,JUAREZ,Universidad
2/26/2019,ADMINIST,MXN,6/14/1992,26.7,Female,Single,0,12/17/2014,4.2,JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,10/29/1994,24.3,Female,Single,0,7/15/2013,5.6,"CD. JUAREZ, CHIH",Universidad
2/26/2019,TURNO 02,MXN,12/30/1993,25.2,Male,Single,0,7/15/2013,5.6,CHINOTLA,Universidad
2/26/2019,TURNO 04,MXN,12/11/1994,24.2,Male,SigOth,1,8/31/2015,3.5,FRANCISCO I MADERO,Bachillerato generál
2/26/2019,TURNO 02,MXN,10/2/1991,27.4,Male,Single,1,7/15/2013,5.6,DURANGO,Secundaria
2/26/2019,TURNO 01,MXN,10/30/1991,27.3,Male,SigOth,0,7/15/2013,5.6,JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,3/3/1984,35,Male,Marr.,2,7/15/2013,5.6,MEXICO,Bachillerato generál
2/26/2019,TURNO 02,MXN,4/4/1986,32.9,Male,Marr.,5,7/15/2013,5.6,GOMEZ PALACIO,Secundaria
2/26/2019,TURNO 04,MXN,1/30/1980,39.1,Female,Single,1,7/15/2013,5.6,MEXICO,Secundaria
2/26/2019,TURNO 03,MXN,8/24/1990,28.5,Female,Marr.,1,7/15/2013,5.6,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,8/3/1983,35.6,Male,Single,0,7/8/2015,3.6,"CD. JUAREZ, CHIH",Universidad
2/26/2019,TURNO 05,MXN,1/6/1990,29.2,Female,SigOth,1,7/15/2013,5.6,SANTA BARBARA,Carrera técnica
2/26/2019,TURNO 04,MXN,6/28/1989,29.7,Male,Single,1,7/15/2013,5.6,VERACRUZ,Universidad
2/26/2019,TURNO 01,MXN,8/16/1993,25.5,Male,Single,0,7/15/2013,5.6,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 03,MXN,12/29/1993,25.2,Male,Single,0,7/15/2013,5.6,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,10/20/1994,24.4,Male,Single,2,7/15/2013,5.6,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,4/6/1992,26.9,Male,SigOth,1,7/15/2013,5.6,TORREON,Bachillerato generál
2/26/2019,TURNO 03,MXN,5/11/1988,30.8,Male,Single,0,7/15/2013,5.6,XOCHIPALA,Secundaria
2/26/2019,TURNO 04,MXN,10/9/1994,24.4,Male,Single,0,7/15/2013,5.6,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,7/21/1993,25.6,Female,Single,0,6/8/2015,3.7,CIUDAD JUAREZ,Universidad
2/26/2019,TURNO 05,MXN,9/30/1994,24.4,Male,SigOth,1,7/15/2013,5.6,CD JUAREZ,Universidad
2/26/2019,TURNO 05,MXN,3/18/1993,26,Male,SigOth,3,7/15/2013,5.6,CIUDAD JUAREZ,Secundaria
2/26/2019,TURNO 01,MXN,5/5/1993,25.8,Female,Single,0,7/15/2013,5.6,CORDOVA VER,Universidad
2/26/2019,TURNO 03,MXN,7/1/1993,25.7,Male,Single,0,7/10/2013,5.6,CD JUAREZ,Secundaria
2/26/2019,TURNO 01,MXN,10/17/1991,27.4,Female,Single,0,7/10/2013,5.6,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,12/11/1992,26.2,Female,SigOth,2,7/10/2013,5.6,OAXACA,Carrera técnica
2/26/2019,TURNO 01,MXN,3/8/1990,29,Male,Div.,1,1/25/2017,2.1,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,6/30/1994,24.7,Male,Single,0,1/25/2017,2.1,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 05,MXN,8/10/1994,24.6,Female,Single,0,7/15/2013,5.6,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,5/24/1993,25.8,Male,Single,0,7/15/2013,5.6,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,2/11/1977,42.1,Male,SigOth,5,7/17/2013,5.6,CEBALLOS,Bachillerato generál
2/26/2019,TURNO 01,MXN,6/6/1993,25.7,Male,SigOth,1,7/24/2013,5.6,JUAREZ,Carrera técnica
2/26/2019,TURNO 05,MXN,3/17/1993,26,Male,Single,0,7/24/2013,5.6,JUAREZ,Carrera técnica
2/26/2019,TURNO 05,MXN,1/29/1994,25.1,Male,Single,0,7/24/2013,5.6,JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,6/30/1970,48.7,Male,Marr.,1,7/31/2013,5.6,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,1/5/1995,24.2,Male,Single,0,8/2/2013,5.6,CHIMALHUACAN,Bachillerato generál
2/26/2019,TURNO 05,MXN,2/11/1995,24.1,Male,Single,0,7/31/2013,5.6,JUAREZ,Universidad
2/26/2019,TURNO 05,MXN,8/19/1969,49.6,Male,Marr.,3,8/7/2013,5.6,JUAREZ,Carrera técnica
2/26/2019,TURNO 01,MXN,1/19/1994,25.1,Male,Single,0,8/7/2013,5.6,DURANGO,Carrera técnica
2/26/2019,TURNO 05,MXN,10/31/1994,24.3,Male,Single,0,8/8/2013,5.6,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,9/20/1993,25.5,Male,Single,0,8/14/2013,5.5,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,8/28/1993,25.5,Male,Single,1,8/14/2013,5.5,MINATITLAN,Carrera técnica
2/26/2019,TURNO 04,MXN,2/11/1994,25.1,Male,SigOth,0,8/21/2013,5.5,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,10/11/1994,24.4,Male,Marr.,1,8/21/2013,5.5,CD JUAREZ,Carrera técnica
2/26/2019,TURNO 01,MXN,6/28/1966,52.7,Female,Single,0,8/21/2013,5.5,"CD. JUAREZ, CHIH",Secundaria
2/26/2019,TURNO 01,MXN,12/5/1973,45.3,Male,SigOth,2,8/21/2013,5.5,VERACRUZ,Secundaria
2/26/2019,TURNO 01,MXN,7/21/1978,40.6,Male,Marr.,3,8/21/2013,5.5,DURANGO,Universidad
2/26/2019,TURNO 01,MXN,5/20/1994,24.8,Male,Single,0,8/21/2013,5.5,JUAREZ,Carrera técnica
2/26/2019,TURNO 05,MXN,8/16/1983,35.6,Male,Marr.,0,8/28/2013,5.5,JIMENEZ,Universidad
2/26/2019,TURNO 05,MXN,5/21/1994,24.8,Female,Marr.,0,8/29/2013,5.5,VERACRUZ,Universidad
2/26/2019,TURNO 03,MXN,9/19/1988,30.5,Male,Marr.,0,9/4/2013,5.5,CHIHUAHUA,Universidad
2/26/2019,TURNO 02,MXN,11/22/1970,48.3,Male,Marr.,4,9/4/2013,5.5,JUAREZ,Carrera técnica
2/26/2019,TURNO 04,MXN,6/11/1980,38.7,Male,Marr.,1,9/5/2013,5.5,JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,11/5/1980,38.3,Female,Marr.,2,9/11/2013,5.5,ORIZABA,Bachillerato generál
2/26/2019,TURNO 01,MXN,12/25/1971,47.2,Male,Marr.,3,9/11/2013,5.5,CIUDAD JUAREZ,Secundaria
2/26/2019,TURNO 03,MXN,12/4/1993,25.2,Male,SigOth,1,9/11/2013,5.5,"CD. JUAREZ, CHIH",Carrera técnica
2/26/2019,TURNO 01,MXN,2/2/1995,24.1,Male,SigOth,1,9/11/2013,5.5,"CD. JUAREZ, CHIH",Secundaria
2/26/2019,TURNO 01,MXN,7/10/1985,33.7,Male,Marr.,1,9/11/2013,5.5,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 01,MXN,2/28/1981,38,Male,Marr.,2,9/11/2013,5.5,GUANAJUATO,Carrera técnica
2/26/2019,TURNO 03,MXN,10/6/1981,37.4,Male,Single,0,9/11/2013,5.5,VERACRUZ,Universidad
2/26/2019,TURNO 01,MXN,10/5/1979,39.4,Female,SigOth,2,9/18/2013,5.4,JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,10/25/1994,24.4,Male,Single,1,9/16/2013,5.4,JUAREZ,Universidad
2/26/2019,TURNO 05,MXN,10/17/1994,24.4,Male,Single,1,9/18/2013,5.4,DURANGO,Bachillerato generál
2/26/2019,TURNO 04,MXN,10/15/1987,31.4,Male,SigOth,1,9/25/2013,5.4,TORREON,Carrera técnica
2/26/2019,TURNO 03,MXN,3/6/1993,26,Female,Single,0,9/25/2013,5.4,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,10/27/1993,25.4,Male,Marr.,1,9/14/2017,1.5,GUERRERO,Secundaria
2/26/2019,TURNO 01,MXN,12/19/1991,27.2,Male,Marr.,0,10/2/2013,5.4,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,10/16/1979,39.4,Female,SigOth,2,10/2/2013,5.4,EDO. DE MEXICO,Universidad
2/26/2019,TURNO 01,MXN,5/21/1983,35.8,Male,SigOth,0,10/2/2013,5.4,SAN LUIS POTOSI,Bachillerato generál
2/26/2019,TURNO 02,MXN,5/10/1991,27.8,Male,Single,0,1/25/2017,2.1,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,09HR,MXN,2/4/1993,26.1,Male,SigOth,1,10/2/2013,5.4,SAN LUIS POTOSI,Bachillerato generál
2/26/2019,TURNO 01,MXN,11/28/1993,25.3,Male,Single,0,10/2/2013,5.4,VERACRUZ,Carrera técnica
2/26/2019,TURNO 04,MXN,10/6/1991,27.4,Male,SigOth,3,10/2/2013,5.4,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 04,MXN,7/4/1980,38.7,Male,Marr.,2,10/2/2013,5.4,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 03,MXN,2/24/1973,46,Male,Marr.,4,10/2/2013,5.4,DURANGO,Carrera técnica
2/26/2019,TURNO 02,MXN,2/1/1986,33.1,Male,Marr.,2,10/9/2013,5.4,JUAREZ,Carrera técnica
2/26/2019,TURNO 05,MXN,1/29/1995,24.1,Male,SigOth,0,10/9/2013,5.4,CIUDAD JUAREZ,Secundaria
2/26/2019,TURNO 02,MXN,1/16/1983,36.1,Male,Marr.,2,9/21/2017,1.4,ZACATECAS,Secundaria
2/26/2019,TURNO 04,MXN,2/20/1995,24,Male,Single,0,10/9/2013,5.4,"CD. JUAREZ, CHIH",Universidad
2/26/2019,TURNO 01,MXN,7/9/1988,30.7,Male,Marr.,4,2/22/2018,1,"CD. JUAREZ, CHIH",Universidad
2/26/2019,TURNO 03,MXN,4/15/1982,36.9,Female,Marr.,1,10/9/2013,5.4,CAMINO MINAS,Bachillerato generál
2/26/2019,TURNO 03,MXN,7/12/1993,25.6,Male,SigOth,1,10/9/2013,5.4,OAXACA,Universidad
2/26/2019,TURNO 04,MXN,5/9/1993,25.8,Male,Single,1,10/9/2013,5.4,COAHUILA,Universidad
2/26/2019,TURNO 01,MXN,8/1/1994,24.6,Female,Single,0,10/9/2013,5.4,GUERRERO,Bachillerato generál
2/26/2019,TURNO 03,MXN,1/23/1995,24.1,Male,Single,0,10/9/2013,5.4,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 01,MXN,2/11/1969,50.1,Male,Marr.,2,10/9/2013,5.4,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 04,MXN,9/12/1994,24.5,Male,SigOth,2,10/9/2013,5.4,"CD. JUAREZ, CHIH",Secundaria
2/26/2019,TURNO 02,MXN,9/19/1984,34.5,Male,Single,0,10/16/2013,5.4,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 05,MXN,11/8/1994,24.3,Male,Single,1,10/16/2013,5.4,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,4/30/1995,23.8,Male,Marr.,1,6/1/2015,3.7,CIUDAD JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,10/3/1995,23.4,Male,Single,0,9/14/2017,1.5,JUAREZ,Universidad
2/26/2019,ADMINIST,MXN,1/27/1959,60.1,Male,Single,0,10/23/2013,5.3,TORREON,Carrera técnica
2/26/2019,TURNO 02,MXN,1/29/1968,51.1,Male,SigOth,2,10/23/2013,5.3,"CD. JUAREZ, CHIH",Carrera técnica
2/26/2019,TURNO 05,MXN,2/23/1994,25,Female,Single,2,10/30/2013,5.3,GOMEZ PALACIO,Bachillerato generál
2/26/2019,TURNO 05,MXN,8/26/1985,33.5,Female,SigOth,2,10/30/2013,5.3,TEPATLAXCO DE HIDALGO,Bachillerato generál
2/26/2019,TURNO 03,MXN,6/26/1987,31.7,Male,Single,0,10/30/2013,5.3,TORREON,Bachillerato generál
2/26/2019,TURNO 01,MXN,3/31/1994,24.9,Female,Single,0,7/27/2016,2.6,JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,7/29/1990,28.6,Female,Single,1,10/30/2013,5.3,TORREON,Universidad
2/26/2019,TURNO 04,MXN,2/20/1988,31,Male,SigOth,1,10/30/2013,5.3,DURANGO,Universidad
2/26/2019,TURNO 03,MXN,6/23/1989,29.7,Male,Single,0,10/30/2013,5.3,VERACRUZ,Carrera técnica
2/26/2019,TURNO 01,MXN,2/6/1992,27.1,Male,Single,0,10/30/2013,5.3,TORREON,Universidad
2/26/2019,TURNO 02,MXN,2/22/1983,36,Male,Marr.,3,9/14/2017,1.5,JUAREZ,Carrera técnica
2/26/2019,TURNO 01,MXN,3/24/1971,48,Male,Marr.,1,11/6/2013,5.3,TORREON,Bachillerato generál
2/26/2019,TURNO 02,MXN,10/29/1961,57.4,Male,Marr.,1,11/6/2013,5.3,EUREKA,Secundaria
2/26/2019,TURNO 03,MXN,8/5/1991,27.6,Male,Single,1,11/6/2013,5.3,JUAREZ,Bachillerato generál
2/26/2019,TURNO 05,MXN,4/12/1992,26.9,Male,Single,0,11/6/2013,5.3,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,12/15/1979,39.2,Male,Marr.,3,11/6/2013,5.3,ACAPULCO,Secundaria
2/26/2019,TURNO 01,MXN,11/24/1984,34.3,Male,SigOth,1,11/6/2013,5.3,CIUDAD JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,11/1/1987,31.3,Male,Single,0,11/6/2013,5.3,DELICIAS,Bachillerato generál
2/26/2019,TURNO 04,MXN,12/19/1985,33.2,Female,Single,1,11/11/2013,5.3,DELICIAS,Universidad
2/26/2019,TURNO 03,MXN,2/21/1997,22,Male,Marr.,1,9/14/2017,1.5,SINALOA,Bachillerato generál
2/26/2019,TURNO 03,MXN,12/13/1980,38.2,Female,Single,3,11/11/2013,5.3,FORTIN,Bachillerato generál
2/26/2019,TURNO 04,MXN,7/7/1994,24.7,Male,Single,0,11/11/2013,5.3,"CD. JUAREZ, CHIH",Universidad
2/26/2019,TURNO 02,MXN,11/9/1994,24.3,Male,Single,0,11/11/2013,5.3,"CD. JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 05,MXN,6/30/1993,25.7,Male,Single,0,11/13/2013,5.3,JUAREZ,Carrera técnica
2/26/2019,TURNO 05,MXN,3/11/1992,27,Male,Marr.,3,11/13/2013,5.3,JUAREZ,Bachillerato generál
2/26/2019,TURNO 05,MXN,10/23/1994,24.4,Male,Single,0,11/13/2013,5.3,JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,3/21/1992,27,Male,Marr.,1,11/13/2013,5.3,OAXACA,Bachillerato generál
2/26/2019,TURNO 01,MXN,2/23/1993,26,Male,Single,0,11/20/2013,5.3,CIUDAD JUAREZ,Carrera técnica
2/26/2019,TURNO 02,MXN,3/2/1994,25,Male,Single,0,11/20/2013,5.3,OAXACA,Secundaria
2/26/2019,TURNO 01,MXN,7/12/1991,27.6,Male,Single,0,11/20/2013,5.3,CIUDAD JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,3/3/1970,49,Male,Marr.,3,11/27/2013,5.3,DURANGO,Secundaria
2/26/2019,TURNO 02,MXN,4/17/1994,24.9,Male,Single,2,11/27/2013,5.3,PARRAL CHIHUAHUA,Carrera técnica
2/26/2019,TURNO 03,MXN,12/28/1993,25.2,Male,Single,0,11/27/2013,5.3,MEXICO,Bachillerato generál
2/26/2019,TURNO 03,MXN,1/31/1981,38.1,Male,Marr.,0,11/27/2013,5.3,JUAREZ,Carrera técnica
2/26/2019,TURNO 01,MXN,9/28/1971,47.4,Male,Marr.,1,11/27/2013,5.3,VALLE DE ZARAGO,Bachillerato generál
2/26/2019,TURNO 01,MXN,5/11/1970,48.8,Male,Single,4,11/27/2013,5.3,JUAREZ,Carrera técnica
2/26/2019,TURNO 04,MXN,9/20/1994,24.5,Male,Single,0,11/27/2013,5.3,CIUDAD OBREGON,Bachillerato generál
2/26/2019,TURNO 03,MXN,6/4/1985,33.8,Male,SigOth,2,11/27/2013,5.3,CIUDAD JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,5/7/1965,53.8,Male,Marr.,3,11/27/2013,5.3,CIUDAD JUAREZ,Carrera técnica
2/26/2019,TURNO 01,MXN,1/13/1993,26.1,Male,,0,12/4/2013,5.2,JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,7/1/1991,27.7,Male,Single,1,12/4/2013,5.2,JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,9/10/1990,28.5,Female,Single,2,12/4/2013,5.2,JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,11/27/1989,29.3,Male,Single,1,12/4/2013,5.2,CIUDAD JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,8/10/1995,23.6,Male,Single,0,12/4/2013,5.2,JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,10/25/1988,30.4,Male,SigOth,0,8/31/2015,3.5,JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,1/3/1989,30.2,Female,Marr.,2,1/8/2014,5.1,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,12/25/1994,24.2,Male,Marr.,1,1/15/2014,5.1,DELICIAS,Bachillerato generál
2/26/2019,TURNO 03,MXN,10/14/1995,23.4,Female,SigOth,2,1/15/2014,5.1,JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,10/8/1989,29.4,Male,SigOth,2,2/5/2014,5.1,JUAREZ,Bachillerato generál
2/26/2019,TURNO 05,MXN,6/28/1968,50.7,Male,Marr.,3,2/5/2014,5.1,SAN FRANCISCO DEL ORO,Bachillerato generál
2/26/2019,TURNO 03,MXN,2/11/1976,43.1,Male,SigOth,4,2/5/2014,5.1,STA. BARBARA,Bachillerato generál
2/26/2019,TURNO 01,MXN,2/19/1985,34,Female,SigOth,1,2/12/2014,5,VILLACORZO,Bachillerato generál
2/26/2019,TURNO 01,MXN,5/9/1986,32.8,Male,Single,0,2/12/2014,5,JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,10/11/1995,23.4,Male,Single,0,2/12/2014,5,JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,8/11/1974,44.6,Male,SigOth,2,2/19/2014,5,CHIHUAHUA,Carrera técnica
2/26/2019,TURNO 03,MXN,10/13/1994,24.4,Male,Single,0,2/19/2014,5,JUAREZ,Secundaria
2/26/2019,TURNO 04,MXN,5/14/1995,23.8,Male,Single,0,2/19/2014,5,JUAREZ,Universidad
2/26/2019,TURNO 04,MXN,6/13/1995,23.7,Male,Single,0,2/19/2014,5,DURANGO,Universidad
2/26/2019,TURNO 02,MXN,5/13/1988,30.8,Male,Marr.,1,2/19/2014,5,TUXTEPEC,Bachillerato generál
2/26/2019,TURNO 03,MXN,8/14/1970,48.6,Female,Single,3,2/19/2014,5,MEXICO DF,Bachillerato generál
2/26/2019,TURNO 01,MXN,7/31/1977,41.6,Male,Marr.,2,2/19/2014,5,PATZCUARO,Secundaria
2/26/2019,ADMINIST,MXN,11/29/1982,36.3,Male,Marr.,2,2/19/2014,5,JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,5/12/1992,26.8,Male,Marr.,1,2/19/2014,5,JUAREZ,Carrera técnica
2/26/2019,TURNO 04,MXN,12/2/1982,36.3,Female,Single,0,2/19/2014,5,MONTERREY,Universidad
2/26/2019,ADMINIST,MXN,9/25/1990,28.4,Female,Single,0,2/26/2014,5,COAHUILA,Universidad
2/26/2019,TURNO 02,MXN,10/22/1987,31.4,Male,SigOth,2,3/5/2014,5,JUAREZ,Bachillerato generál
2/26/2019,ADMINIST,MXN,3/28/1978,40.9,Male,Marr.,4,3/5/2014,5,COAHUILA,Carrera técnica
2/26/2019,TURNO 02,MXN,5/9/1971,47.8,Male,Marr.,3,3/12/2014,5,PUEBLA,Bachillerato generál
2/26/2019,TURNO 02,MXN,10/20/1981,37.4,Male,Marr.,2,3/26/2014,4.9,ZACATECAS,Bachillerato generál
2/26/2019,TURNO 02,MXN,1/2/1976,43.2,Female,Marr.,2,3/2/2016,3,JUAREZ,Bachillerato generál
2/26/2019,ADMINIST,MXN,9/19/1982,36.5,Male,SigOth,2,4/16/2014,4.9,CD. JUAREZ,Carrera técnica
2/26/2019,TURNO 04,MXN,11/30/1972,46.3,Male,Marr.,2,4/23/2014,4.8,SAN LUIS POTOSI,
2/26/2019,TURNO 02,MXN,9/14/1973,45.5,Male,Marr.,2,4/30/2014,4.8,JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,7/31/1993,25.6,Male,Single,0,5/7/2014,4.8,JUAREZ,Universidad
